771.938310168809, 3.3905157870677742
779.9862863113442, 3.3362670468768707
785.7303627597166, 3.292874323838962
793.7783389022519, 3.238625583648059
801.8263150447872, 3.184376843457156
808.7301777337586, 3.1436824519204607
814.4742541821308, 3.100289728882552
824.8470270682092, 3.0568552117458836
835.2067392984252, 2.9998767944796962
846.72623776924, 2.9455967087147226
858.2378998465373, 2.8831902828720386
876.7030551050839, 2.831556285984828
889.3823398164977, 2.7799745317210682
904.3838091402823, 2.7364982204856387
917.0866030322488, 2.7092954864550114
932.0854602248609, 2.6631103951936788
948.238879395727, 2.614206075381752
965.5782061189173, 2.5950878873300756
980.5901239673918, 2.5624466961982613
1000.2359625159175, 2.535181271019493
1023.3376506056879, 2.491631820111233
1051.0732593955095, 2.4534581351560205
1075.3504065129137, 2.428859695904396
1101.9366775868261, 2.398822799551584
1121.587740397697, 2.3769749344246236
1144.7103255368474, 2.3550957237235934
1164.3718368724083, 2.3440829787002473
1182.8735619673703, 2.3303719021756875
1211.7820176536532, 2.3084404488512065
1239.5385234928547, 2.2919370041032225
1263.8261191349493, 2.278173684955213
1284.6474167111091, 2.2698592714330807
1317.0300068568445, 2.2506052525604323
1340.1630405206847, 2.2395611619630165
1362.1389000750987, 2.2285275198902905
1391.0604164172444, 2.220139966695328
1416.5051861687655, 2.2063661990226278
1436.174533897844, 2.2034797940769923
1465.0960502399894, 2.1950922408820297
1495.1695164292169, 2.1812766791105695
1515.9986503988944, 2.1810886056661483
1537.9771220844805, 2.1727637436193254
1556.491907835305, 2.172596567224284
1581.9419018491712, 2.1642403596033915
1602.7605872941585, 2.1532171660553554
1624.7442832420902, 2.15030986406034
1647.8825411682756, 2.144683333514731
1668.711675137953, 2.1444952600703098
1688.3784107358592, 2.1389000750987712
1711.5192807932171, 2.135982324579066
1732.3484147628947, 2.1357942511346444
1753.1749366013996, 2.132897397664319
1775.1586325493313, 2.129990095669304
1797.1397163660904, 2.124374013648385
1816.806451963996, 2.118778828676847
1838.7927600430999, 2.1185803067077353
1858.4621077721786, 2.1156939017621
1881.600365698364, 2.1100673712164912
1903.5866737774681, 2.1098688492473796
1924.4158077471457, 2.1096807758029583
1942.925369235625, 2.1040960393561097
1967.2260255335823, 2.1038766203376182
1986.895373262661, 2.100990215391983
